adversary,split,method,pool_size,seed,rank1,rank5,mAP
reid,crossview_cam3,original,25,22,0.8797297297297297,0.95,0.6193704326354686
reid,crossview_cam3,original,25,23,0.8433333333333334,0.93625,0.5479137689107701
reid,crossview_cam3,original,25,24,0.8564102564102564,0.9423076923076923,0.57742525288922
reid,crossview_cam3,original,25,25,0.8536585365853658,0.9471544715447154,0.567135911523954
reid,crossview_cam3,original,25,26,0.873015873015873,0.948015873015873,0.5551807494839274
reid,crossview_cam3,original,25,27,0.8766666666666667,0.9558333333333333,0.580222325370939
reid,crossview_cam3,original,25,28,0.8916666666666667,0.9652777777777778,0.6722722713585296
reid,crossview_cam3,original,25,29,0.875,0.9611111111111111,0.6033908388805591
reid,crossview_cam3,original,30,0,0.8496598639455782,0.9520408163265306,0.5714444179901625
reid,crossview_cam3,original,30,1,0.8617021276595744,0.9358156028368795,0.5772229831487301
reid,crossview_cam3,original,30,2,0.815625,0.9263888888888889,0.5368602390532186
reid,crossview_cam3,original,30,3,0.8372340425531914,0.9425531914893617,0.5830162121910512
reid,crossview_cam3,original,30,4,0.8181159420289855,0.9307971014492754,0.5742813047549978
reid,crossview_cam3,original,30,5,0.8301418439716312,0.9386524822695036,0.5522546472737284
reid,crossview_cam3,original,30,6,0.8131205673758866,0.9312056737588652,0.5704755895218607
reid,crossview_cam3,original,30,7,0.8460144927536232,0.9452898550724638,0.5791121608643843
reid,crossview_cam3,original,30,8,0.8068840579710145,0.9405797101449276,0.5773776493131201
reid,crossview_cam3,original,30,9,0.8485185185185186,0.9392592592592592,0.5923167271764311
reid,crossview_cam3,original,30,10,0.847037037037037,0.9503703703703704,0.6254438878340475
reid,crossview_cam3,original,30,11,0.8428104575163399,0.942156862745098,0.553017206449821
reid,crossview_cam3,original,30,12,0.846,0.9426666666666667,0.5458090373791987
reid,crossview_cam3,original,30,13,0.8246376811594203,0.9391304347826087,0.5868183952428694
reid,crossview_cam3,original,30,14,0.8343971631205673,0.9358156028368795,0.5771689693506764
reid,crossview_cam3,original,30,15,0.8107638888888888,0.9256944444444445,0.5534729518960232
reid,crossview_cam3,original,30,16,0.8380434782608696,0.9427536231884058,0.5807425290604168
reid,crossview_cam3,original,30,17,0.8623188405797102,0.9503623188405798,0.5970912475696137
reid,crossview_cam3,original,30,18,0.8703703703703703,0.9392592592592592,0.5915763984976559
reid,crossview_cam3,original,30,19,0.8373188405797102,0.9307971014492754,0.5780003934297433
reid,crossview_cam3,original,30,20,0.8460992907801419,0.9432624113475178,0.564731660433066
reid,crossview_cam3,original,30,21,0.8326086956521739,0.9199275362318841,0.5611475536470478
reid,crossview_cam3,original,30,22,0.8305555555555556,0.9347222222222222,0.5680375538393423
reid,crossview_cam3,original,30,23,0.851360544217687,0.9357142857142857,0.5649300259329579
reid,crossview_cam3,original,30,24,0.8578014184397164,0.9460992907801419,0.5837750345545886
reid,crossview_cam3,original,30,25,0.8673758865248227,0.9464539007092199,0.5788675042872262
reid,crossview_cam3,original,30,26,0.8465986394557823,0.9523809523809523,0.5582996121766052
reid,crossview_cam3,original,30,27,0.8253623188405798,0.9369565217391305,0.5627978297880325
reid,crossview_cam3,original,30,28,0.8277777777777777,0.9351851851851852,0.5866928385743736
reid,crossview_cam3,original,30,29,0.8282608695652174,0.9333333333333333,0.5945506119759123
reid,crossview_cam3,original,38,0,0.8061111111111111,0.9266666666666666,0.5360960233158116
reid,crosssetup,original,5,0,0.7466666666666667,0.8366666666666667,0.7126939429905389
reid,crosssetup,original,5,1,0.6533333333333333,0.8266666666666667,0.6176683360149409
reid,crosssetup,original,5,2,0.66,0.84,0.6095012603270824
reid,crosssetup,original,5,3,0.675,0.8166666666666667,0.6632769077086313
reid,crosssetup,original,5,4,0.72,0.9066666666666666,0.585305622676676
reid,crosssetup,original,5,5,0.73,0.8666666666666667,0.7334323318283782
reid,crosssetup,original,5,6,0.7333333333333333,0.8166666666666667,0.659711004655192
reid,crosssetup,original,5,7,0.7366666666666667,0.9333333333333333,0.7500829479166303
reid,crosssetup,original,5,8,0.67,0.89,0.6207467008019006
reid,crosssetup,original,5,9,0.7305555555555555,0.7861111111111111,0.6878840448291922
reid,crosssetup,original,5,10,0.75,0.9333333333333333,0.7613991336380582
reid,crosssetup,original,5,11,0.5133333333333333,0.7166666666666667,0.6094118250071232
reid,crosssetup,original,5,12,0.5833333333333334,0.78,0.5490786186091823
reid,crosssetup,original,5,13,0.6733333333333333,0.85,0.641774532423367
reid,crosssetup,original,5,14,0.5694444444444444,0.7833333333333333,0.5838944507487077
reid,crosssetup,original,5,15,0.8466666666666667,0.9433333333333334,0.7409831277844019
reid,crosssetup,original,5,16,0.5333333333333333,0.7733333333333333,0.45414146194830834
reid,crosssetup,original,5,17,0.4638888888888889,0.6916666666666667,0.5194942503565907
reid,crosssetup,original,5,18,0.42,0.7233333333333334,0.5452444956846692
reid,crosssetup,original,5,19,0.7333333333333333,0.8166666666666667,0.659711004655192
reid,crosssetup,original,5,20,0.57,0.7766666666666666,0.5720265731658183
reid,crosssetup,original,5,21,0.7433333333333333,0.8433333333333334,0.7096651810197214
reid,crosssetup,original,5,22,0.7033333333333334,0.8933333333333333,0.5913064557305412
reid,crosssetup,original,5,23,0.7733333333333333,0.93,0.6996622754136101
reid,crosssetup,original,5,24,0.83,0.9466666666666667,0.8135830524596158
reid,crosssetup,original,5,25,0.6805555555555556,0.8333333333333334,0.640863708474666
reid,crosssetup,original,5,26,0.61,0.83,0.6032088943218435
reid,crosssetup,original,5,27,0.73,0.92,0.678598493614944
reid,crosssetup,original,5,28,0.68,0.8433333333333334,0.7183930442414098
reid,crosssetup,original,5,29,0.7566666666666667,0.8666666666666667,0.7787249997372718
reid,crosssetup,original,10,0,0.556060606060606,0.7454545454545455,0.5480321022893483
reid,crosssetup,original,10,1,0.48333333333333334,0.6681818181818182,0.44472471431255345
reid,crosssetup,original,10,2,0.4954545454545455,0.6954545454545454,0.44992300404396807
reid,crosssetup,original,10,3,0.41515151515151516,0.6136363636363636,0.43450993111530156
reid,crosssetup,original,10,4,0.5783333333333334,0.7483333333333333,0.5650974659929707
reid,crosssetup,original,10,5,0.5083333333333333,0.725,0.5464578764368052
reid,crosssetup,original,10,6,0.65,0.8316666666666667,0.604953035013677
reid,crosssetup,original,10,7,0.5783333333333334,0.7566666666666667,0.568439123267282
reid,crosssetup,original,10,8,0.5712121212121212,0.7606060606060606,0.5608609205652502
reid,crosssetup,original,10,9,0.43666666666666665,0.695,0.49026006030588304
reid,crosssetup,original,10,10,0.5833333333333334,0.7696969696969697,0.5528843091769019
reid,crosssetup,original,10,11,0.4575757575757576,0.5696969696969697,0.4158378266611809
reid,crosssetup,original,10,12,0.6924242424242424,0.8121212121212121,0.6301720130168196
reid,crosssetup,original,10,13,0.5909090909090909,0.706060606060606,0.5768283607376805
reid,crosssetup,original,10,14,0.5333333333333333,0.6416666666666667,0.5026208937325062
reid,crosssetup,original,10,15,0.5383333333333333,0.75,0.539960130871502
reid,crosssetup,original,10,16,0.6383333333333333,0.7783333333333333,0.5623577423604299
reid,crosssetup,original,10,17,0.5433333333333333,0.705,0.5425857228435654
reid,crosssetup,original,10,18,0.3787878787878788,0.5803030303030303,0.3998813406980468
reid,crosssetup,original,10,19,0.6383333333333333,0.835,0.599401711750715
reid,crosssetup,original,10,20,0.4954545454545455,0.6393939393939394,0.4788535958417547
reid,crosssetup,original,10,21,0.5636363636363636,0.7227272727272728,0.4920927023835298
reid,crosssetup,original,10,22,0.3939393939393939,0.593939393939394,0.4627081508174933
reid,crosssetup,original,10,23,0.556060606060606,0.7424242424242424,0.5521917929713374
reid,crosssetup,original,10,24,0.6133333333333333,0.7466666666666667,0.5987563163025325
reid,crosssetup,original,10,25,0.5136363636363637,0.6606060606060606,0.5172830942266041
reid,crosssetup,original,10,26,0.5303030303030303,0.7515151515151515,0.5503688756636925
reid,crosssetup,original,10,27,0.3424242424242424,0.5590909090909091,0.3892184354560093
reid,crosssetup,original,10,28,0.47878787878787876,0.65,0.446137510275837
reid,crosssetup,original,10,29,0.5242424242424243,0.7106060606060606,0.4952257419595614
reid,crosssetup,original,15,0,0.46041666666666664,0.621875,0.4472165874472811
reid,crosssetup,original,15,1,0.48333333333333334,0.6364583333333333,0.47370831340996544
reid,crosssetup,original,15,2,0.41770833333333335,0.5864583333333333,0.42630678802665334
reid,crosssetup,original,15,3,0.44,0.6477777777777778,0.46322008161543815
reid,crosssetup,original,15,4,0.45625,0.6208333333333333,0.44001498967087954
reid,crosssetup,original,15,5,0.49895833333333334,0.671875,0.4834600457561507
reid,crosssetup,original,15,6,0.49166666666666664,0.60625,0.4726645925922122
reid,crosssetup,original,15,7,0.4666666666666667,0.615625,0.454833788076695
reid,crosssetup,original,15,8,0.42604166666666665,0.5864583333333333,0.404548019042456
reid,crosssetup,original,15,9,0.45625,0.6020833333333333,0.446029717961359
reid,crosssetup,original,15,10,0.459375,0.603125,0.4476336858475712
reid,crosssetup,original,15,11,0.5244444444444445,0.6833333333333333,0.4772293718381659
reid,crosssetup,original,15,12,0.51875,0.6739583333333333,0.4675791230917917
reid,crosssetup,original,15,13,0.5447916666666667,0.7114583333333333,0.5143409684196367
reid,crosssetup,original,15,14,0.46041666666666664,0.61875,0.4766597806867098
reid,crosssetup,original,15,15,0.4791666666666667,0.6260416666666667,0.46792294425192077
reid,crosssetup,original,15,16,0.5520833333333334,0.6791666666666667,0.4947415560318113
reid,crosssetup,original,15,17,0.44479166666666664,0.6541666666666667,0.436949670050396
reid,crosssetup,original,15,18,0.4479166666666667,0.6114583333333333,0.4390375765387377
reid,crosssetup,original,15,19,0.4979166666666667,0.6708333333333333,0.468767179063291
reid,crosssetup,original,15,20,0.40520833333333334,0.5895833333333333,0.41512245519717883
reid,crosssetup,original,15,21,0.48125,0.6291666666666667,0.46376077202150134
reid,crosssetup,original,15,22,0.440625,0.6333333333333333,0.43145007471510677
reid,crosssetup,original,15,23,0.40520833333333334,0.5916666666666667,0.41074464217161266
reid,crosssetup,original,15,24,0.525,0.640625,0.4607867070521169
reid,crosssetup,original,15,25,0.5104166666666666,0.6416666666666667,0.47899837880007606
reid,crosssetup,original,15,26,0.39791666666666664,0.5822916666666667,0.38172338280871837
reid,crosssetup,original,15,27,0.40729166666666666,0.56875,0.3937917214562891
reid,crosssetup,original,15,28,0.475,0.6083333333333333,0.4588717600346998
reid,crosssetup,original,15,29,0.5135416666666667,0.665625,0.4893964350183984
face,crossview_cam2,original,5,0,1.0,1.0,0.960940208243826
face,crossview_cam2,original,5,1,0.7380952380952381,0.9047619047619048,0.863844164586742
face,crossview_cam2,original,5,2,0.8916666666666667,0.975,0.927607451998261
face,crossview_cam2,original,5,3,0.9916666666666667,0.9958333333333333,0.9446213094341398
face,crossview_cam2,original,5,4,0.9856801909307876,1.0,0.8938879575662262
face,crossview_cam2,original,5,5,0.9925925925925926,0.9981481481481481,0.9454555247143851
face,crossview_cam2,original,5,6,0.9972144846796658,1.0,0.9548424518022706
face,crossview_cam2,original,5,7,0.9972222222222222,0.9972222222222222,0.9100902440842238
face,crossview_cam2,original,5,8,0.9944444444444445,0.9962962962962963,0.9404196315598774
face,crossview_cam2,original,5,9,0.8914858096828047,0.996661101836394,0.8702483592970298
face,crossview_cam2,original,5,10,1.0,1.0,0.9516034199800828
face,crossview_cam2,original,5,11,0.7896494156928213,0.9749582637729549,0.8449940608338757
face,crossview_cam2,original,5,12,1.0,1.0,0.9609724985257541
face,crossview_cam2,original,5,13,0.9904534606205251,0.9928400954653938,0.9163824205233299
face,crossview_cam2,original,5,14,0.9944444444444445,0.9962962962962963,0.9799361003473197
face,crossview_cam2,original,5,15,0.9976133651551312,1.0,0.8860071663814346
face,crossview_cam2,original,5,16,0.9832985386221295,0.9958246346555324,0.929315696036312
face,crossview_cam2,original,5,17,0.9925925925925926,0.9962962962962963,0.9685664687380655
face,crossview_cam2,original,5,18,1.0,1.0,0.9598281511008877
face,crossview_cam2,original,5,19,0.9888888888888889,0.9972222222222222,0.9328408063884521
face,crossview_cam2,original,5,20,0.9904534606205251,0.9928400954653938,0.939721309696853
face,crossview_cam2,original,5,21,0.9944444444444445,1.0,0.9421926995299631
face,crossview_cam2,original,5,22,0.9972222222222222,0.9972222222222222,0.9815836496763644
face,crossview_cam2,original,5,23,0.9976190476190476,1.0,0.917662252395353
face,crossview_cam2,original,5,24,0.7944444444444444,0.9888888888888889,0.8801269283526573
face,crossview_cam2,original,5,25,0.9962894248608535,0.9981447124304267,0.9567545428665072
face,crossview_cam2,original,5,26,0.9916666666666667,0.9966666666666667,0.927595459760405
face,crossview_cam2,original,5,27,0.9981481481481481,0.9981481481481481,0.9491991209863196
face,crossview_cam2,original,5,28,0.99375,0.9979166666666667,0.9439423222256388
face,crossview_cam2,original,5,29,0.9904534606205251,1.0,0.9420588569462734
face,crossview_cam2,original,10,0,0.9627085377821394,0.9960745829244357,0.8951282198585616
face,crossview_cam2,original,10,1,0.8925964546402503,0.9833159541188738,0.8859348537002418
face,crossview_cam2,original,10,2,0.8760416666666667,0.9510416666666667,0.881832056664918
face,crossview_cam2,original,10,3,0.9952324195470799,0.9976162097735399,0.9383339814549136
face,crossview_cam2,original,10,4,0.9694444444444444,0.9902777777777778,0.8675188314750965
face,crossview_cam2,original,10,5,0.9882352941176471,0.996078431372549,0.9030947994265072
face,crossview_cam2,original,10,6,0.9871630295250321,0.9974326059050064,0.9242386887234735
face,crossview_cam2,original,10,7,0.986444212721585,0.9947862356621481,0.923539146688611
face,crossview_cam2,original,10,8,0.9944444444444445,0.9988888888888889,0.9509406830600612
face,crossview_cam2,original,10,9,0.9897435897435898,0.9974358974358974,0.9434026819179774
face,crossview_cam2,original,10,10,0.9801670146137788,0.9926931106471816,0.9260770518459912
face,crossview_cam2,original,10,11,0.9833333333333333,0.9916666666666667,0.902766667003951
face,crossview_cam2,original,10,12,0.9899888765294772,0.9933259176863182,0.9142168052236562
face,crossview_cam2,original,10,13,0.9940405244338498,0.9964243146603099,0.9283679541616096
face,crossview_cam2,original,10,14,0.9509906152241918,0.9812304483837331,0.8888901685499363
face,crossview_cam2,original,10,15,0.985897435897436,0.9935897435897436,0.9271925176661682
face,crossview_cam2,original,10,16,0.9899888765294772,0.9988876529477196,0.948468202934964
face,crossview_cam2,original,10,17,0.9866518353726362,0.996662958843159,0.9415645411326342
face,crossview_cam2,original,10,18,0.9977777777777778,1.0,0.9419560704794342
face,crossview_cam2,original,10,19,0.9499478623566214,0.9947862356621481,0.9353605519093838
face,crossview_cam2,original,10,20,0.869351669941061,0.9666011787819253,0.840949182301598
face,crossview_cam2,original,10,21,0.9833333333333333,0.99375,0.916805316546643
face,crossview_cam2,original,10,22,0.9784313725490196,0.9970588235294118,0.9369198935368726
face,crossview_cam2,original,10,23,0.9645833333333333,0.996875,0.8862233340794657
face,crossview_cam2,original,10,24,0.8184494602551521,0.971540726202159,0.8472643045243379
face,crossview_cam2,original,10,25,0.7866549604916594,0.9675153643546971,0.8643669111389717
face,crossview_cam2,original,10,26,0.9911012235817576,0.9955506117908788,0.8948605713467352
face,crossview_cam2,original,10,27,0.9555555555555556,0.9925925925925926,0.9334100195960456
face,crossview_cam2,original,10,28,0.9756410256410256,0.985897435897436,0.9072303059822296
face,crossview_cam2,original,10,29,0.8173836698858647,0.9736611062335382,0.8386621667449409
face,crossview_cam2,original,15,0,0.9644670050761421,0.9912980420594634,0.9119681977720857
face,crossview_cam2,original,15,1,0.9098208770846201,0.9765287214329833,0.8628799620389289
face,crossview_cam2,original,15,2,0.9325246398786959,0.9658832448824868,0.899425909463351
face,crossview_cam2,original,15,3,0.8910065515187612,0.97736748064324,0.865573183137502
face,crossview_cam2,original,15,4,0.9068181818181819,0.990909090909091,0.9028740016891617
face,crossview_cam2,original,15,5,0.7838559039359573,0.9759839893262174,0.8351504734699252
face,crossview_cam2,original,15,6,0.8763888888888889,0.9826388888888888,0.8778299363310101
face,crossview_cam2,original,15,7,0.8621190130624092,0.9528301886792453,0.8611889865274971
face,crossview_cam2,original,15,8,0.8561728395061728,0.9666666666666667,0.8618041374631797
face,crossview_cam2,original,15,9,0.9341117597998332,0.9649708090075062,0.8711086665831074
face,crossview_cam2,original,15,10,0.829219479653102,0.9412941961307538,0.8218074004067891
face,crossview_cam2,original,15,11,0.892948717948718,0.9551282051282052,0.855169938390568
face,crossview_cam2,original,15,12,0.9283727399165508,0.9700973574408901,0.8805485914932977
face,crossview_cam2,original,15,13,0.9301587301587302,0.9626984126984127,0.8801593859258255
face,crossview_cam2,original,15,14,0.9598484848484848,0.9878787878787879,0.9127582128019521
face,crossview_cam2,original,15,15,0.981145757795504,0.9920232052211748,0.9068149556983915
face,crossview_cam2,original,15,16,0.9225,0.9641666666666666,0.8714614248762524
face,crossview_cam2,original,15,17,0.8967948717948718,0.9532051282051283,0.8530471470202253
face,crossview_cam2,original,15,18,0.9878695981804397,0.9916603487490523,0.9111578253809958
face,crossview_cam2,original,15,19,0.94,0.9675,0.876806233677727
face,crossview_cam2,original,15,20,0.9855072463768116,0.994927536231884,0.9236807758996213
face,crossview_cam2,original,15,21,0.9305555555555556,0.9819444444444444,0.908679659898934
face,crossview_cam2,original,15,22,0.8755612572161642,0.9698524695317511,0.8681715837709839
face,crossview_cam2,original,15,23,0.9862119013062409,0.9934687953555879,0.9040969953544464
face,crossview_cam2,original,15,24,0.9216823785351704,0.9789702683103698,0.9084688840003031
face,crossview_cam2,original,15,25,0.9053333333333333,0.9833333333333333,0.9010012544818082
face,crossview_cam2,original,15,26,0.9311594202898551,0.9601449275362319,0.8749045686229578
face,crossview_cam2,original,15,27,0.980542043085476,0.9895760945100764,0.9177491328965501
face,crossview_cam2,original,15,28,0.8868055555555555,0.9923611111111111,0.8685966236085859
face,crossview_cam2,original,15,29,0.8270537368746139,0.9820877084620135,0.8469021837542038
face,crossview_cam2,original,20,0,0.8118811881188119,0.9400729546638874,0.8282071007823787
face,crossview_cam2,original,20,1,0.9700977573317999,0.9948246118458884,0.8978354707000041
face,crossview_cam2,original,20,2,0.9160644802668149,0.9660922734852696,0.8655583859684404
face,crossview_cam2,original,20,3,0.9071706503613118,0.9683157309616454,0.841202972371762
face,crossview_cam2,original,20,4,0.981100611450806,0.990550305725403,0.8995197049371302
face,crossview_cam2,original,20,5,0.8890046899426784,0.9718603439291298,0.8727471230837763
face,crossview_cam2,original,20,6,0.8499242041435068,0.9530065689742294,0.8398006233832119
face,crossview_cam2,original,20,7,0.7904066736183525,0.9509906152241918,0.8282420911074716
face,crossview_cam2,original,20,8,0.81648675171737,0.9450441609421001,0.8216755846956579
face,crossview_cam2,original,20,9,0.9237641453245979,0.9720071471113758,0.8820115909178391
face,crossview_cam2,original,20,10,0.8399374348279458,0.9692387904066736,0.8337233517496219
face,crossview_cam2,original,20,11,0.8144867118290776,0.9468473163105784,0.8201635527884884
face,crossview_cam2,original,20,12,0.9166666666666666,0.9833333333333333,0.8717706570440833
face,crossview_cam2,original,20,13,0.9058127018299247,0.9752421959095802,0.849267715782828
face,crossview_cam2,original,20,14,0.9458051068264721,0.9676915059927045,0.8866311096647926
face,crossview_cam2,original,20,15,0.8196977592496092,0.9494528400208442,0.8292036226858327
face,crossview_cam2,original,20,16,0.89421573736321,0.9708181344450234,0.8550340897908069
face,crossview_cam2,original,20,17,0.8800430338891877,0.9849381387842926,0.8767611747691072
face,crossview_cam2,original,20,18,0.848989898989899,0.9338383838383838,0.8303751003799403
face,crossview_cam2,original,20,19,0.9271412680756396,0.9699666295884316,0.8665585863752722
face,crossview_cam2,original,20,20,0.9419191919191919,0.9666666666666667,0.8906030390641293
face,crossview_cam2,original,20,21,0.9515608180839612,0.9720129171151776,0.885095734918704
face,crossview_cam2,original,20,22,0.8277777777777777,0.9631313131313132,0.8577424152088743
face,crossview_cam2,original,20,23,0.9278794402583423,0.9892357373519914,0.8914240849864336
face,crossview_cam2,original,20,24,0.9416058394160584,0.9739311783107404,0.8767288516811342
face,crossview_cam2,original,20,25,0.8817584638706417,0.9621020717534108,0.8736473923119258
face,crossview_cam2,original,20,26,0.9535974973931178,0.9801876955161627,0.877436257741894
face,crossview_cam2,original,20,27,0.8675821481118196,0.9700833742030407,0.8580190186610598
face,crossview_cam2,original,20,28,0.8748773307163886,0.9710500490677134,0.8462680130272504
face,crossview_cam2,original,20,29,0.9045428407130535,0.9838987924094307,0.8787472178402627
face,crossview_cam2,original,25,0,0.8101667990468626,0.9499602859412232,0.8216868415451454
face,crossview_cam2,original,25,1,0.9450202794051374,0.9729607931500676,0.8796225085468563
face,crossview_cam2,original,25,2,0.9236507240017552,0.96752961825362,0.8830460635757613
face,crossview_cam2,original,25,3,0.8670371953826421,0.9516887558785806,0.8496541171093097
face,crossview_cam2,original,25,4,0.8803169307756463,0.9645537948290241,0.840008424098117
face,crossview_cam2,original,25,5,0.8494837172359015,0.9725972994440032,0.8356167804936485
face,crossview_cam2,original,25,6,0.8531326281529699,0.9654190398698128,0.8337607931299934
face,crossview_cam2,original,25,7,0.8184210526315789,0.9618421052631579,0.8257336348797268
face,crossview_cam2,original,25,8,0.8616090037515631,0.96040016673614,0.8466646956408193
face,crossview_cam2,original,25,9,0.8486178148310662,0.9504168494953927,0.8193642331183248
face,crossview_cam2,original,25,10,0.8487189914599431,0.9613664091093941,0.8365077340658211
face,crossview_cam2,original,25,11,0.9118034225537517,0.9754278192189557,0.8710614840888349
face,crossview_cam2,original,25,12,0.8623853211009175,0.9528773978315263,0.8354005500603583
face,crossview_cam2,original,25,13,0.8256880733944955,0.9532944120100083,0.8294547197766493
face,crossview_cam2,original,25,14,0.8306922435362802,0.9628857381150959,0.8293160742275175
face,crossview_cam2,original,25,15,0.8424603174603175,0.9638888888888889,0.8591753389216081
face,crossview_cam2,original,25,16,0.857259048393656,0.9605530703538023,0.8486834419681093
face,crossview_cam2,original,25,17,0.8797141722905915,0.9741961095672886,0.86055637885176
face,crossview_cam2,original,25,18,0.8541488451668092,0.9525235243798118,0.8334723880650902
face,crossview_cam2,original,25,19,0.8766461808604039,0.9473222124670764,0.8516289584657872
face,crossview_cam2,original,25,20,0.821472143147621,0.9455063033753558,0.8210621758583034
face,crossview_cam2,original,25,21,0.8482257374946558,0.9542539546814878,0.8211766970519245
face,crossview_cam2,original,25,22,0.9035166816952209,0.9522091974752029,0.8524804147653752
face,crossview_cam2,original,25,23,0.8791162984576907,0.9583159649854106,0.8343424885318516
face,crossview_cam2,original,25,24,0.8349722103463019,0.9512612227447628,0.8334637284309114
face,crossview_cam2,original,25,25,0.8576078112286412,0.9694873881204231,0.8432601561820949
face,crossview_cam2,original,25,26,0.852660841938046,0.9523431294678316,0.8293500094435672
face,crossview_cam2,original,25,27,0.9274697790746145,0.9733222175906627,0.8551787892551022
face,crossview_cam2,original,25,28,0.8929564411492122,0.9670991658943466,0.8700189661663495
face,crossview_cam2,original,25,29,0.8665607625099285,0.9579030976965845,0.8358910145007662
face,crossview_cam2,original,30,0,0.8543722354542361,0.960871044572984,0.8414788370357028
face,crossview_cam2,original,30,1,0.868346344925479,0.9499645138396026,0.8149284900293932
face,crossview_cam2,original,30,2,0.830090340514246,0.9419735927727588,0.8206716086125344
face,crossview_cam2,original,30,3,0.8989003192621497,0.9716211422490245,0.8570678505330668
face,crossview_cam2,original,30,4,0.8256614715476622,0.9412830735773831,0.8173325483778234
face,crossview_cam2,original,30,5,0.8819148936170212,0.949290780141844,0.8348277913623854
face,crossview_cam2,original,30,6,0.8187300461156438,0.9492727917701312,0.8270326611044165
face,crossview_cam2,original,30,7,0.9006526468455403,0.9691805656272662,0.8582596781846384
face,crossview_cam2,original,30,8,0.8474084813338166,0.9550561797752809,0.8345911845876242
face,crossview_cam2,original,30,9,0.8791697553743514,0.9614529280948851,0.8621655946243315
face,crossview_cam2,original,30,10,0.8917716827279466,0.9699777613046702,0.8525951782089204
face,crossview_cam2,original,30,11,0.8453743053285387,0.9581562602157568,0.8301397745516772
face,crossview_cam2,original,30,12,0.8592394929953302,0.966310873915944,0.8414874224766268
face,crossview_cam2,original,30,13,0.8208846990572879,0.9532269760696157,0.8177160186088993
face,crossview_cam2,original,30,14,0.8566867683575736,0.9471443774388081,0.8324077061303436
face,crossview_cam2,original,30,15,0.8582348853370396,0.9541348158443363,0.8371377899876864
face,crossview_cam2,original,30,16,0.8796665458499456,0.9561435302645886,0.8338636589244823
face,crossview_cam2,original,30,17,0.8970268310369833,0.9557650471356055,0.852900265675059
face,crossview_cam2,original,30,18,0.8862120088954781,0.9570051890289103,0.8539340053027796
face,crossview_cam2,original,30,19,0.8575054387237129,0.9583031182015953,0.8305833466826955
face,crossview_cam2,original,30,20,0.9034776437189496,0.9694819020581973,0.8447791045106007
face,crossview_cam2,original,30,21,0.8669325598259608,0.9383611312545322,0.8206988548184818
face,crossview_cam2,original,30,22,0.8808614102118791,0.9555401180965613,0.8313654787683799
face,crossview_cam2,original,30,23,0.8662355343771273,0.9513274336283186,0.8306961435001825
face,crossview_cam2,original,30,24,0.9166371053565094,0.9691379921958141,0.8511980889662114
face,crossview_cam2,original,30,25,0.8992193044712562,0.968417317246274,0.8570671329377745
face,crossview_cam2,original,30,26,0.8590878148400273,0.9680054458815521,0.836110964736949
face,crossview_cam2,original,30,27,0.860768672951414,0.9430746918056563,0.8254026066682965
face,crossview_cam2,original,30,28,0.8984809188588366,0.9529455353834754,0.8511045049181196
face,crossview_cam2,original,30,29,0.8560551124002901,0.9499637418419145,0.8310834726301631
face,crossview_cam2,original,38,0,0.8318510283490829,0.9449694274596998,0.8169649173275227
face,crossview_cam3,original,5,0,0.9646840148698885,0.9888475836431226,0.8398856869687201
face,crossview_cam3,original,5,1,0.7586206896551724,0.8514588859416445,0.6723630595345076
face,crossview_cam3,original,5,2,0.7154811715481172,0.7615062761506276,0.8255910225399281
face,crossview_cam3,original,5,3,0.8009153318077803,0.9565217391304348,0.8423278600118932
face,crossview_cam3,original,5,4,0.7468671679197995,0.8796992481203008,0.5932341981085214
face,crossview_cam3,original,5,5,0.8951310861423221,0.9719101123595506,0.7712988553869632
face,crossview_cam3,original,5,6,0.9798270893371758,1.0,0.8114860163672726
face,crossview_cam3,original,5,7,0.7988505747126436,0.867816091954023,0.6663744095577451
face,crossview_cam3,original,5,8,0.7784090909090909,0.9431818181818182,0.7817507368502978
face,crossview_cam3,original,5,9,0.634508348794063,0.9202226345083488,0.7435882843038681
face,crossview_cam3,original,5,10,0.8473684210526315,0.9578947368421052,0.7867284541583432
face,crossview_cam3,original,5,11,0.5677530017152659,0.8216123499142367,0.6450923581996049
face,crossview_cam3,original,5,12,0.8540145985401459,0.9391727493917275,0.7691358922747547
face,crossview_cam3,original,5,13,0.8642659279778393,0.9307479224376731,0.7454715211796459
face,crossview_cam3,original,5,14,0.9407407407407408,0.9611111111111111,0.8541089912391451
face,crossview_cam3,original,5,15,0.9112903225806451,0.978494623655914,0.6965906515049142
face,crossview_cam3,original,5,16,0.9159663865546218,0.9831932773109243,0.7799112882800813
face,crossview_cam3,original,5,17,0.9296296296296296,0.9703703703703703,0.8221550177619525
face,crossview_cam3,original,5,18,0.8473684210526315,0.9184210526315789,0.806908587906437
face,crossview_cam3,original,5,19,0.8597014925373134,0.8925373134328358,0.7917645874351836
face,crossview_cam3,original,5,20,0.9194444444444444,0.9444444444444444,0.7072227182406093
face,crossview_cam3,original,5,21,0.9287128712871288,0.996039603960396,0.7966423277595244
face,crossview_cam3,original,5,22,0.9458689458689459,0.9572649572649573,0.8478310897196433
face,crossview_cam3,original,5,23,0.8329297820823245,0.9685230024213075,0.7399764498719839
face,crossview_cam3,original,5,24,0.7947686116700201,0.8893360160965795,0.7803547179048748
face,crossview_cam3,original,5,25,0.9534412955465587,0.9676113360323887,0.8139225918509367
