rank1,rank5,mAP,num_gallery,num_probe,queries_with_match,attack,protocol,method,gallery_requested,probe_requested,gallery_coverage,probe_coverage,probe_face_frame_coverage,coverage_adjusted_rank1
0.8318510283490829,0.9452473596442468,0.8169692712272072,3590.0,3598.0,3598.0,face,crossview_cam2,original,3600,3600,0.9972222222222222,0.9994444444444445,0.9405692303946631,0.831388888888889
0.06362878577382607,0.14698527368713532,0.07114719955910717,3590.0,3599.0,3599.0,face,crossview_cam2,deepprivacy2,3600,3600,0.9972222222222222,0.9997222222222222,0.9376232561536776,0.06361111111111112
